year;site_no;site;date;dps;min_temp;max_temp;av_temp;precipitation;glob_radiation;ET_grass
2000;11;Plattling;17/7/2000;98;7.6;20.2;13.5;0;22.1;2.9
2000;11;Plattling;18/7/2000;99;8.7;21;14.8;0;18.6;3.6
2000;11;Plattling;19/7/2000;100;9.5;19.5;14.3;0.3;16.6;2.5
2000;11;Plattling;20/7/2000;101;11.1;19.2;14.6;0;14.7;2.9
2000;11;Plattling;21/7/2000;102;9.3;21.4;15;0;20.2;2.9
2000;11;Plattling;22/7/2000;103;7.2;22;14.9;0;18.6;3.3
2000;11;Plattling;23/7/2000;104;9.6;25.4;18.1;0;21.6;5
2000;11;Plattling;24/7/2000;105;14;25.7;19.1;7;17.5;3.7
2000;11;Plattling;25/7/2000;106;14.5;25.7;18.9;2.6;19.8;2.6
2000;11;Plattling;26/7/2000;107;14.1;22;16.5;16.5;12.9;0.2
2000;11;Plattling;27/7/2000;108;13.4;24.4;18.5;4.9;20.8;3.8
2000;11;Plattling;28/7/2000;109;13.2;18.6;15.3;20.3;6;0.3
2000;11;Plattling;29/7/2000;110;12.9;19.4;15;6.5;13.5;0.4
2000;11;Plattling;30/7/2000;111;11.3;21;14.6;15.2;9.5;1.9
2000;11;Plattling;31/7/2000;112;9.8;23;16.2;7.7;20.9;3.4
2000;11;Plattling;1/8/2000;113;11.6;26.5;19.3;0;25.9;4.9
2000;11;Plattling;2/8/2000;114;12.4;28.8;19.7;0.9;11.4;4.2
2000;11;Plattling;3/8/2000;115;14.2;22.3;16.8;2.3;7.1;3.2
2000;11;Plattling;4/8/2000;116;13.1;19.4;16;0.1;8.3;1.8
2000;11;Plattling;5/8/2000;117;14.2;21.1;17.5;0.4;12.9;1.6
2000;11;Plattling;6/8/2000;118;14.2;20.9;17.1;4.6;10.8;1.7
2000;11;Plattling;7/8/2000;119;13.6;20.4;16.5;12.3;13.3;1.3
2000;11;Plattling;8/8/2000;120;13.1;21.6;16.2;16.4;23.2;1.8
2000;11;Plattling;9/8/2000;121;13.6;23.4;17.6;3.7;22.4;3.4
2000;11;Plattling;10/8/2000;122;12.4;26.4;19.4;0;23.9;4.4
2000;11;Plattling;11/8/2000;123;14;28;20.3;0;24;5.5
2000;11;Plattling;12/8/2000;124;11.1;27.9;19.8;0;23.5;6.4
2000;11;Plattling;13/8/2000;125;12.7;29.1;20.9;0;22.5;6.4
2000;11;Plattling;14/8/2000;126;12.2;29.7;21.4;0;20.2;6.9
2000;11;Plattling;15/8/2000;127;15.1;29.7;22.5;0;0;6
2000;11;Plattling;16/8/2000;128;16.6;28.3;22;0;0;4.5
2000;11;Plattling;17/8/2000;129;15.1;31.4;22.9;0;21.4;6.6
2000;11;Plattling;18/8/2000;130;16.2;24.9;19.7;0.8;11.7;1.3
2000;11;Plattling;19/8/2000;131;16;30.8;23;0;22.2;6.6
2000;11;Plattling;20/8/2000;132;17;32.1;24.6;0;21.6;7
2000;11;Plattling;21/8/2000;133;16.5;29.2;23.4;5.5;21.2;5.7
2000;11;Plattling;22/8/2000;134;14.5;22.4;18;1.5;12.6;2.9
2000;11;Plattling;23/8/2000;135;11.1;24.6;17.9;0;21.4;4.1
2000;11;Plattling;24/8/2000;136;10.6;25.8;18.6;0;21.7;4.8
2000;11;Plattling;25/8/2000;137;11.1;24.1;17.7;0;21.9;5
2000;11;Plattling;26/8/2000;138;9.2;24.6;17.2;0;22.9;4.7
2000;11;Plattling;27/8/2000;139;7;22.6;16.4;0;21.4;4
2000;11;Plattling;28/8/2000;140;12.2;18.9;16.1;7.3;5.4;0.7
2000;11;Plattling;29/8/2000;141;11.1;22.3;15.6;0.1;16.9;3.4
2000;11;Plattling;30/8/2000;142;9.6;25;17.3;0;19.4;4.9
2000;11;Plattling;31/8/2000;143;14.6;22.5;17.7;0;13.6;3
2000;11;Plattling;1/9/2000;144;13.2;22.6;16.9;3.2;10.7;2.5
2000;11;Plattling;2/9/2000;145;12.4;20.5;15.5;1.9;9.5;2.5
2000;11;Plattling;3/9/2000;146;9.3;18.2;13.7;0.7;8.8;0.8
2000;11;Plattling;4/9/2000;147;7;16.3;11;2.3;8.9;1.2
2000;11;Plattling;5/9/2000;148;4.3;15.2;10;0.6;11.3;1.2
2000;11;Plattling;6/9/2000;149;8.8;18.6;12.9;2.3;14.5;2.5
2000;11;Plattling;7/9/2000;150;10.8;14.2;12.3;17.1;7.9;0.2
2000;11;Plattling;8/9/2000;151;8.7;18.2;13.4;0;12.3;2.1
2000;11;Plattling;9/9/2000;152;6.7;23;14.9;0;18.9;3.6
2000;11;Plattling;10/9/2000;153;9.2;24.8;16.5;0;17.8;3.2
2000;11;Plattling;11/9/2000;154;9.6;24;16.9;0;17.7;3.7
2000;11;Plattling;12/9/2000;155;10.2;26;17.6;0;17.5;4.4
2000;11;Plattling;13/9/2000;156;11.2;20.2;15.2;1.4;8.6;0.1
2000;11;Plattling;14/9/2000;157;12.5;20.6;16.2;0;10.2;1.9
2000;11;Plattling;15/9/2000;158;9.3;23.8;16.7;0;14.5;3.4
2000;11;Plattling;16/9/2000;159;10.6;17.7;13.4;6.1;5.2;0.1
2000;11;Plattling;17/9/2000;160;10.8;15.3;12.6;3;3;0.3
2000;11;Plattling;18/9/2000;161;10.5;18.2;13.9;0;12.4;2
2000;11;Plattling;19/9/2000;162;8.7;18.6;13.1;0;10.3;1.9
2000;11;Plattling;20/9/2000;163;7.3;21.6;13.7;0.8;13.7;2.1
2000;11;Plattling;21/9/2000;164;9.5;13.6;12;16.5;1.9;0
2000;11;Plattling;22/9/2000;165;9;12.5;10.7;0.1;4.3;0.5
2000;11;Plattling;23/9/2000;166;9.5;18;13;0;12.5;2.4
2000;11;Plattling;24/9/2000;167;4.8;19.2;12.3;0;16.7;2.6
2000;11;Plattling;25/9/2000;168;0;0;12.6;0;13.5;0.9
2000;11;Plattling;26/9/2000;169;11.1;21.1;15;0;12.6;2.1
2000;11;Plattling;27/9/2000;170;9.7;18.9;12.8;0;9.4;1
2000;11;Plattling;28/9/2000;171;11;21;14.4;0;9.5;2.2
2000;11;Plattling;29/9/2000;172;8;22.9;14.6;0;14.3;2.8
2000;11;Plattling;30/9/2000;173;9;25;17.6;0;14.6;4.6
2000;11;Plattling;1/10/2000;174;10.7;17.5;14.4;9.6;3.9;0.2
2000;11;Plattling;2/10/2000;175;11.2;16.2;13.6;3.3;5.3;0.8
2000;11;Plattling;3/10/2000;176;10.8;13.2;11.9;4.4;2.4;0.1
2000;11;Plattling;4/10/2000;177;10.8;13.9;12.2;0;2.4;0.3
2000;11;Plattling;5/10/2000;178;11.1;13;11.8;0.6;3.6;0.5
2000;11;Plattling;6/10/2000;179;7.1;12;9.9;8.7;1.9;0
2000;11;Plattling;7/10/2000;180;5.5;7.7;6.6;6.7;1.9;0
2000;11;Plattling;8/10/2000;181;5.6;10.6;7.5;6.1;3.7;0.8
2000;11;Plattling;9/10/2000;182;6.7;10;7.7;5.4;2.5;0.1
2000;11;Plattling;10/10/2000;183;5;11.2;7.9;5.3;5.9;0.3
2001;1;Kannemoor;23/4/2001;0;3;9;0;1;11.2;1.3
2001;1;Kannemoor;24/4/2001;1;10;16;0;1;21.6;2.8
2001;1;Kannemoor;25/4/2001;2;4;14;0;11;3.6;0.3
2001;1;Kannemoor;26/4/2001;3;7;13;0;2;12.1;0.8
2001;1;Kannemoor;27/4/2001;4;6;15;0;2;8.5;1.7
2001;1;Kannemoor;28/4/2001;5;5;12;0;2;9.4;0.8
2001;1;Kannemoor;29/4/2001;6;9;16;0;0;15.7;1.9
2001;1;Kannemoor;30/4/2001;7;10;19;0;1;15.9;2.2
2001;1;Kannemoor;1/5/2001;8;2;14;0;2;18.5;1.5
2001;1;Kannemoor;2/5/2001;9;10;18;0;0;26.4;3.9
2001;1;Kannemoor;3/5/2001;10;9;23;0;5;22.6;3.9
2001;1;Kannemoor;4/5/2001;11;4;16;0;0;14.3;1.7
2001;1;Kannemoor;5/5/2001;12;5;13;0;0;20.8;1.5
2001;1;Kannemoor;6/5/2001;13;3;15;0;0;22.9;3.3
2001;1;Kannemoor;7/5/2001;14;5;16;0;0;19.7;2
2001;1;Kannemoor;8/5/2001;15;5;19;0;0;24.6;2.9
2001;1;Kannemoor;9/5/2001;16;9;20;0;0;27;4.4
2001;1;Kannemoor;10/5/2001;17;10;21;0;0;26.9;5
2001;1;Kannemoor;11/5/2001;18;11;22;0;0;27.2;4.2
2001;1;Kannemoor;12/5/2001;19;11;22;0;0;26.6;4.6
2001;1;Kannemoor;13/5/2001;20;14;24;0;0;24.5;4.5
2001;1;Kannemoor;14/5/2001;21;15;22;0;0;24.4;4.4
2001;1;Kannemoor;15/5/2001;22;9;18;0;0;9.9;2
2001;1;Kannemoor;16/5/2001;23;11;18;0;9;13.2;1.7
2001;1;Kannemoor;17/5/2001;24;9;20;0;6;15;1.7
2001;1;Kannemoor;18/5/2001;25;9;17;0;1;13.1;0.7
2001;1;Kannemoor;19/5/2001;26;9;15;0;0;20.8;0.9
2001;1;Kannemoor;20/5/2001;27;7;15;0;0;16.2;1.9
2001;1;Kannemoor;21/5/2001;28;6;16;0;0;23.4;1.4
2001;1;Kannemoor;22/5/2001;29;7;19;0;0;29.1;2.6
2001;1;Kannemoor;23/5/2001;30;10;20;0;0;29;2.5
2001;1;Kannemoor;24/5/2001;31;7;20;0;0;28.8;2
2001;1;Kannemoor;25/5/2001;32;8;19;0;0;29.3;1.5
2001;1;Kannemoor;26/5/2001;33;14;23;0;0;22.3;4
2001;1;Kannemoor;27/5/2001;34;15;20;0;7;15.7;0.4
2001;1;Kannemoor;28/5/2001;35;13;16;0;5;4.6;0.1
2001;1;Kannemoor;29/5/2001;36;11;16;0;0;17.7;1.2
2001;1;Kannemoor;30/5/2001;37;11;20;0;0;21.6;2.3
2001;1;Kannemoor;31/5/2001;38;12;20;0;1;15.6;0.9
2001;1;Kannemoor;1/6/2001;39;11;18;0;2;13.8;2.1
2001;1;Kannemoor;2/6/2001;40;10;15;0;8;7.1;0.4
2001;1;Kannemoor;3/6/2001;41;9;12;0;21;5.5;0.1
2001;1;Kannemoor;4/6/2001;42;10;13;0;4;7.1;0.2
2001;1;Kannemoor;5/6/2001;43;12;20;0;0;10.7;1.8
2001;1;Kannemoor;6/6/2001;44;13;21;0;2;20.4;2.4
2001;1;Kannemoor;7/6/2001;45;9;18;0;1;15.6;1.3
2001;1;Kannemoor;8/6/2001;46;8;16;0;1;19.3;1.5
2001;1;Kannemoor;9/6/2001;47;10;18;0;0;19.2;2.3
2001;1;Kannemoor;10/6/2001;48;5;18;0;2;11.6;2.4
2001;1;Kannemoor;11/6/2001;49;10;16;0;4;18.2;1.4
2001;1;Kannemoor;12/6/2001;50;8;17;0;1;18.9;1.5
2001;1;Kannemoor;13/6/2001;51;10;20;0;0;26.7;2.2
2001;1;Kannemoor;14/6/2001;52;12;21;0;0;15.9;1.9
2001;1;Kannemoor;15/6/2001;53;11;23;0;30;25.9;3.2
2001;1;Kannemoor;16/6/2001;54;14;21;0;1;17.5;2.1
2001;1;Kannemoor;17/6/2001;55;13;20;0;12;12.9;1
2001;1;Kannemoor;18/6/2001;56;11;18;0;0;21;1
2001;1;Kannemoor;19/6/2001;57;7;15;0;0;16;1
2001;1;Kannemoor;20/6/2001;58;10;20;0;0;23;2.6
2001;1;Kannemoor;21/6/2001;59;11;20;0;6;19.9;1.3
2001;1;Kannemoor;22/6/2001;60;12;19;0;3;14.3;1.1
2001;1;Kannemoor;23/6/2001;61;14;21;0;0;14.5;0.9
2001;1;Kannemoor;24/6/2001;62;11;20;0;0;16.8;1.5
2001;1;Kannemoor;25/6/2001;63;21;21;0;0;22.1;1.5
2001;1;Kannemoor;26/6/2001;64;16;25;0;0;28.3;3.1
2001;1;Kannemoor;27/6/2001;65;18;19;0;14;24.9;4.2
2001;1;Kannemoor;28/6/2001;66;14;25;0;1;12.1;0.6
2001;1;Kannemoor;29/6/2001;67;16;26;0;0;20.4;1.4
2001;1;Kannemoor;30/6/2001;68;16;24;0;19;13.2;0.5
2001;1;Kannemoor;1/7/2001;69;13;23;0;0;18.7;1.5
2001;1;Kannemoor;2/7/2001;70;15;21;0;0;23.4;1.7
2001;1;Kannemoor;3/7/2001;71;16;28;0;0;25;1.9
2001;1;Kannemoor;4/7/2001;72;17;28;0;0;26.4;3.5
2001;1;Kannemoor;5/7/2001;73;19;31;0;0;26.4;4.3
2001;1;Kannemoor;6/7/2001;74;19;30;0;0;27.5;5.5
2001;1;Kannemoor;7/7/2001;75;20;30;0;0;23.9;3.3
2001;1;Kannemoor;8/7/2001;76;18;23;0;29;9.4;0.6
2001;1;Kannemoor;9/7/2001;77;14;24;0;1;7.2;1.4
2001;1;Kannemoor;10/7/2001;78;17;28;0;2;19.1;2.8
2001;1;Kannemoor;11/7/2001;79;14;21;0;9;16.1;1.7
2001;1;Kannemoor;12/7/2001;80;12;18;0;15;16.8;1.7
2001;1;Kannemoor;13/7/2001;81;12;21;0;8;18.8;1.6
2001;1;Kannemoor;14/7/2001;82;14;23;0;2;17.4;1.9
2001;1;Kannemoor;15/7/2001;83;13;20;0;0;13.7;2
2001;1;Kannemoor;16/7/2001;84;10;21;0;0;8;2
2001;1;Kannemoor;17/7/2001;85;13;25;0;0;19.8;2.6
2001;1;Kannemoor;18/7/2001;86;15;25;0;3;18.8;2
2001;1;Kannemoor;19/7/2001;87;15;25;0;2;18.3;2.1
2001;1;Kannemoor;20/7/2001;88;15;24;0;0;18.4;1.6
2001;1;Kannemoor;21/7/2001;89;15;25;0;0;20.9;2.2
2001;1;Kannemoor;22/7/2001;90;17;25;0;0;17.1;1.4
2001;1;Kannemoor;23/7/2001;91;18;25;0;1;20.4;3.2
2001;1;Kannemoor;24/7/2001;92;17;29;0;0;20;2
2001;1;Kannemoor;25/7/2001;93;12;25;0;0;18.7;2.1
2001;1;Kannemoor;26/7/2001;94;14;25;0;0;22.1;3.3
2001;1;Kannemoor;27/7/2001;95;19;28;0;5;25.6;4.5
2001;1;Kannemoor;28/7/2001;96;16;27;0;2;14.8;2.4
2001;1;Kannemoor;29/7/2001;97;19;25;0;0;24.5;2.7
2001;1;Kannemoor;30/7/2001;98;13;25;0;0;19.8;1.9
2001;1;Kannemoor;31/7/2001;99;12;20;0;4;10.7;0.3
2001;1;Kannemoor;1/8/2001;100;9;21;0;0;19.2;2.5
2001;1;Kannemoor;2/8/2001;101;16;24;0;4;23.5;3.7
2001;1;Kannemoor;3/8/2001;102;16;25;0;0;13.6;1.1
2001;1;Kannemoor;4/8/2001;103;14;23;0;0;10.1;1.7
2001;1;Kannemoor;5/8/2001;104;14;22;0;17;13.5;0.6
2001;1;Kannemoor;6/8/2001;105;12;25;0;21;16.3;2.7
2001;1;Kannemoor;7/8/2001;106;17;24;0;9;11.1;2
2001;1;Kannemoor;8/8/2001;107;14;21;0;16;13.3;1.8
2001;1;Kannemoor;9/8/2001;108;14;21;0;2;14.7;2
2001;1;Kannemoor;10/8/2001;109;12;18;0;7;8.2;0.8
2001;1;Kannemoor;11/8/2001;110;14;19;0;2;12.7;1.4
2001;1;Kannemoor;12/8/2001;111;14;17;0;15;3.7;0.2
2001;1;Kannemoor;13/8/2001;112;15;18;0;3;3.3;0.4
2001;1;Kannemoor;14/8/2001;113;18;28;0;0;14.5;1.7
2001;1;Kannemoor;15/8/2001;114;19;33;0;0;21.4;4.7
2001;1;Kannemoor;16/8/2001;115;19;28;0;1;16.6;2.6
2001;1;Kannemoor;17/8/2001;116;14;22;0;0;20.3;2.4
2001;1;Kannemoor;18/8/2001;117;17;25;0;0;22.8;4.1
2001;1;Kannemoor;19/8/2001;118;15;24;0;4;8.8;0.5
2001;1;Kannemoor;20/8/2001;119;13;24;0;0;12.2;2
2001;1;Kannemoor;21/8/2001;120;15;25;0;0;20.4;3.7
2001;1;Kannemoor;22/8/2001;121;17;28;0;0;20.8;2.5
2001;1;Kannemoor;23/8/2001;122;18;29;0;13;18.8;2.7
2001;1;Kannemoor;24/8/2001;123;17;28;0;0;16.7;2.7
2001;1;Kannemoor;25/8/2001;124;19;30;0;0;19;3.9
2001;1;Kannemoor;26/8/2001;125;17;28;0;11;18.7;3.6
2001;1;Kannemoor;27/8/2001;126;14;21;0;5;13.4;2
2001;1;Kannemoor;28/8/2001;127;11;18;0;0;12.2;1
2001;1;Kannemoor;29/8/2001;128;11;21;0;0;16.8;1.9
2001;1;Kannemoor;30/8/2001;129;15;21;0;0;16.9;2.8
2001;1;Kannemoor;31/8/2001;130;13;24;0;1;7.9;1.5
2001;1;Kannemoor;1/9/2001;131;12;21;0;0;100;1
2001;1;Kannemoor;2/9/2001;132;14;17;0;7;4.8;0.4
2001;1;Kannemoor;3/9/2001;133;13;17;0;38;6.1;0.2
2001;1;Kannemoor;4/9/2001;134;10;21;0;2;8.6;1.7
2001;1;Kannemoor;5/9/2001;135;13;21;0;0;16.5;1.6
2001;1;Kannemoor;6/9/2001;136;11;20;0;9;8.8;0.6
2001;1;Kannemoor;7/9/2001;137;12;19;0;25;8.6;1
2001;1;Kannemoor;8/9/2001;138;10;15;0;21;13.2;0.9
2001;1;Kannemoor;9/9/2001;139;14;17;0;8;7;0.6
2001;1;Kannemoor;10/9/2001;140;11;18;0;8;9.7;0.7
2001;1;Kannemoor;11/9/2001;141;10;18;0;8;6.6;0.9
2001;1;Kannemoor;12/9/2001;142;10;18;0;4;16.8;1.4
2001;1;Kannemoor;13/9/2001;143;9;15;0;5;10.1;1.4
2001;1;Kannemoor;14/9/2001;144;10;17;0;6;14.4;0.5
2001;1;Kannemoor;15/9/2001;145;11;17;0;8;4.8;0.5
2001;1;Kannemoor;16/9/2001;146;9;18;0;1;10.6;1
2001;1;Kannemoor;17/9/2001;147;8;17;0;4;6.3;0.3
2001;1;Kannemoor;18/9/2001;148;10;17;0;36;8;0.7
2001;1;Kannemoor;19/9/2001;149;10;17;0;1;11.3;1.2
2001;1;Kannemoor;20/9/2001;150;10;13;0;6;2.5;0.1
2001;1;Kannemoor;21/9/2001;151;8;16;0;7;4.1;0.1
2001;1;Kannemoor;22/9/2001;152;10;18;0;2;5.7;0.2
2001;1;Kannemoor;23/9/2001;153;9;15;0;0;5.2;0.4
2001;1;Kannemoor;24/9/2001;154;10;17;0;5;9.3;0.3
2001;1;Kannemoor;25/9/2001;155;10;18;0;0;5.9;0.6
2001;1;Kannemoor;26/9/2001;156;9;17;0;1;7.8;0.4
2001;1;Kannemoor;27/9/2001;157;10;17;0;15;5.9;0.4
2001;1;Kannemoor;28/9/2001;158;10;17;0;2;6.6;0.6
2001;1;Kannemoor;29/9/2001;159;15;19;0;0;11.3;1.4
2001;1;Kannemoor;30/9/2001;160;13;18;0;9;2.6;0.1
2001;1;Kannemoor;1/10/2001;161;13;18;0;6;3.8;0.7
2001;1;Kannemoor;2/10/2001;162;13;18;0;18;2.2;0.2
2001;1;Kannemoor;3/10/2001;163;12;18;0;2;6.5;3.7
2001;1;Kannemoor;4/10/2001;164;10;17;0;0;4.7;3.6
2001;1;Kannemoor;5/10/2001;165;11;16;0;0;7;3.5
2001;1;Kannemoor;6/10/2001;166;14;17;0;0;10.4;3.7
2001;1;Kannemoor;7/10/2001;167;13;18;0;0;4.9;3.6
2001;1;Kannemoor;8/10/2001;168;10;17;0;0;4.5;3.4
2001;1;Kannemoor;9/10/2001;169;10;17;0;9;4.5;3.4
2001;1;Kannemoor;10/10/2001;170;12;17;0;9;6.8;3.4
2001;1;Kannemoor;11/10/2001;171;13;17;0;0;2;3.5
2001;1;Kannemoor;12/10/2001;172;9;18;0;0;8.4;4
2001;1;Kannemoor;13/10/2001;173;12;17;0;0;8.2;4
2001;1;Kannemoor;14/10/2001;174;13;20;0;1;7.8;4.1
2001;1;Kannemoor;15/10/2001;175;12;21;0;0;6.9;4.1
2001;1;Kannemoor;16/10/2001;176;5;17;0;0;4.3;3.4
2001;1;Kannemoor;17/10/2001;177;8;15;0;0;7.4;3.2
2001;1;Kannemoor;18/10/2001;178;10;16;0;0;5.2;3.4
2001;1;Kannemoor;19/10/2001;179;8;13;0;0;6.3;3.2
2001;1;Kannemoor;20/10/2001;180;9;14;0;0;4.9;2.7
2001;1;Kannemoor;21/10/2001;181;9;12;0;1;1.9;2.4
2001;1;Kannemoor;22/10/2001;182;10;11;0;5;1.1;2.6
2001;1;Kannemoor;23/10/2001;183;9;10;0;5;1.6;2.5
2001;1;Kannemoor;24/10/2001;184;8;9;0;5;1.3;2.2
2001;1;Kannemoor;25/10/2001;185;9;13;0;2;1.8;2.8
2001;1;Kannemoor;26/10/2001;186;10;15;0;0;3.7;3.1
2001;1;Kannemoor;27/10/2001;187;10;14;0;4;2.7;3.1
2001;1;Kannemoor;28/10/2001;188;10;13;0;4;4.5;2.8
2001;1;Kannemoor;29/10/2001;189;10;13;0;5;1;2.7
2001;1;Kannemoor;30/10/2001;190;13;17;0;0;5.1;3.5
2001;1;Kannemoor;31/10/2001;191;7;14;0;18;3.3;2.6
2001;1;Kannemoor;1/11/2001;192;10;13;0;2;5.6;2.4
2001;2;Reutershof;5/4/2001;0;2.5;11.4;7.5;0.2;9.2;1
2001;2;Reutershof;6/4/2001;1;3;10.6;7.2;1.6;4.7;0
2001;2;Reutershof;7/4/2001;2;4.5;15.4;9;0.4;7.1;0.4
2001;2;Reutershof;8/4/2001;3;2.5;14.8;7.9;1.2;13.3;2
2001;2;Reutershof;9/4/2001;4;2.8;12.8;7.1;0.8;12.6;1.9
2001;2;Reutershof;10/4/2001;5;0.1;13.3;6.5;0;9.9;1.9
2001;2;Reutershof;11/4/2001;6;4.1;13.1;6.7;2;6.9;0.4
2001;2;Reutershof;12/4/2001;7;0.4;8.8;3.8;3.2;11.2;0.4
2001;2;Reutershof;13/4/2001;8;-0.4;2.9;1.5;2.6;4.7;0.4
2001;2;Reutershof;14/4/2001;9;-1.9;6.8;2;0;16.7;1.7
2001;2;Reutershof;15/4/2001;10;-2.6;5.1;1.8;0;7.5;0.3
2001;2;Reutershof;16/4/2001;11;2.4;6.4;4;1.4;4.7;0.2
2001;2;Reutershof;17/4/2001;12;1.9;8.3;4.5;0.2;7.3;0.7
2001;2;Reutershof;18/4/2001;13;3;8.6;4.8;5.8;6.8;0.5
2001;2;Reutershof;19/4/2001;14;0.3;9.9;4.1;2;13.1;1.4
2001;2;Reutershof;20/4/2001;15;-1.9;11.1;4.3;2.4;13.3;1.6
2001;2;Reutershof;21/4/2001;16;0.2;10.3;5;0;19.6;1.5
2001;2;Reutershof;22/4/2001;17;1.8;5.4;4;0;4.4;0.3
2001;2;Reutershof;23/4/2001;18;3.9;8;5.5;5.2;5.4;0.1
2001;2;Reutershof;24/4/2001;19;3.4;16.2;9.2;0;21.3;2.7
2001;2;Reutershof;25/4/2001;20;3.2;19.6;12.4;2.8;15.8;3.2
2001;2;Reutershof;26/4/2001;21;6.6;16.8;11;0.8;14.8;1.7
2001;2;Reutershof;27/4/2001;22;4.1;17.3;9.9;1;16.3;2.4
2001;2;Reutershof;28/4/2001;23;7.2;16.2;10.5;4;14.9;1.6
2001;2;Reutershof;29/4/2001;24;4;19;12.1;0;17.1;2.2
2001;2;Reutershof;30/4/2001;25;6.7;26.1;15.3;0;18.9;3.5
2001;2;Reutershof;1/5/2001;26;6.7;20.6;13.5;0;21.3;1.9
2001;2;Reutershof;2/5/2001;27;3;18.9;10.8;0;23.8;2.8
2001;2;Reutershof;3/5/2001;28;3.1;24.6;15.6;0;22.6;4
2001;2;Reutershof;4/5/2001;29;6.8;18.8;13.1;3.2;7;0.4
2001;2;Reutershof;5/5/2001;30;6.4;12.8;9.2;0.6;11;0.9
2001;2;Reutershof;6/5/2001;31;4.3;12.2;8;0.4;9.5;0.6
2001;2;Reutershof;7/5/2001;32;3.1;14.5;8.4;0;18.5;1.3
2001;2;Reutershof;8/5/2001;33;4.3;18.6;10.9;0;24.1;2.4
2001;2;Reutershof;9/5/2001;34;3.2;20.2;12.2;0;25;2.8
2001;2;Reutershof;10/5/2001;35;4.2;24.9;15;0;24.9;4.4
2001;2;Reutershof;11/5/2001;36;6.7;19.6;13.5;0;25.6;3.3
2001;2;Reutershof;12/5/2001;37;4.1;23.5;14.8;0;25.8;4
2001;2;Reutershof;13/5/2001;38;5.9;24.6;16.7;0;24;4
2001;2;Reutershof;14/5/2001;39;8;27.2;18.3;0;25.3;5.5
2001;2;Reutershof;15/5/2001;40;8.1;24.5;15.3;0;11.7;2.5
2001;2;Reutershof;16/5/2001;41;7.6;23.9;16.1;1.2;20.3;3.6
2001;2;Reutershof;17/5/2001;42;9.4;20.7;14.9;2;15.3;1.5
2001;2;Reutershof;18/5/2001;43;9.4;16.6;12.4;0.2;15.2;1.3
2001;2;Reutershof;19/5/2001;44;6.4;17;11.2;0.4;19.7;1.6
2001;2;Reutershof;20/5/2001;45;4.9;17.5;10.7;0;20.5;2
2001;2;Reutershof;21/5/2001;46;7;17.6;11.5;0;18.8;1.6
2001;2;Reutershof;22/5/2001;47;4;20.9;12.5;0;26.7;3.3
2001;2;Reutershof;23/5/2001;48;0.9;22.7;13;0.6;25.8;4.6
2001;2;Reutershof;24/5/2001;49;5;22.5;15.1;0;28.3;3
2001;2;Reutershof;25/5/2001;50;4.9;22;14.1;0;28.8;4.8
2001;2;Reutershof;26/5/2001;51;2.3;24.8;14.7;0;23.5;4.3
2001;2;Reutershof;27/5/2001;52;9.4;22.8;16.6;3.6;25.2;2.6
2001;2;Reutershof;28/5/2001;53;13.2;19.1;15.6;2.8;7.9;0
2001;2;Reutershof;29/5/2001;54;12.8;21.1;15.8;2.6;16.2;2
2001;2;Reutershof;30/5/2001;55;7.3;18.7;13.3;0;14.5;1.5
2001;2;Reutershof;31/5/2001;56;6.1;21.5;12.7;15.1;17.6;1.9
2001;2;Reutershof;1/6/2001;57;9.8;17.8;12.7;0.2;12.7;0.8
2001;2;Reutershof;2/6/2001;58;10.5;16.7;12.6;2.8;11.1;1
2001;2;Reutershof;3/6/2001;59;8.5;15;10.4;2.6;15.5;0.4
2001;2;Reutershof;4/6/2001;60;6.6;16.9;10.9;4.8;13.3;1
2001;2;Reutershof;5/6/2001;61;9.9;15.8;12.3;0;6.4;0.3
2001;2;Reutershof;6/6/2001;62;10.1;21.6;15.4;0;18.1;2.5
2001;2;Reutershof;7/6/2001;63;9.2;20.4;14;0.8;15;1.6
2001;2;Reutershof;8/6/2001;64;8.4;18.7;11.9;0.8;14.7;1.6
2001;2;Reutershof;9/6/2001;65;6.1;19.4;12.6;0;22.9;1.7
2001;2;Reutershof;10/6/2001;66;5;14.2;9.7;3.2;7.1;0
2001;2;Reutershof;11/6/2001;67;5.4;18.5;11.3;0.8;19.2;1.1
2001;2;Reutershof;12/6/2001;68;5.4;16.7;10.6;1.8;14.1;0.3
2001;2;Reutershof;13/6/2001;69;3.1;19;11.7;0.2;24.2;2
2001;2;Reutershof;14/6/2001;70;5.1;23.1;12.9;2.2;17.4;3.3
2001;2;Reutershof;15/6/2001;71;4.9;23.2;14.6;0;27.1;3.4
2001;2;Reutershof;16/6/2001;72;11.5;23;16.4;4.2;18.5;1.6
2001;2;Reutershof;17/6/2001;73;10.5;23.4;15.4;7;15.8;1.9
2001;2;Reutershof;18/6/2001;74;11.3;22.2;15.7;0;18.8;2.6
2001;2;Reutershof;19/6/2001;75;11;19.7;14.9;0;21.1;1.3
2001;2;Reutershof;20/6/2001;76;7.8;23.6;15.3;0;24.2;2.5
2001;2;Reutershof;21/6/2001;77;12.2;22.3;15.1;3;12.7;1.9
2001;2;Reutershof;22/6/2001;78;9.4;19.6;13.3;0.6;16.1;0.7
2001;2;Reutershof;23/6/2001;79;9.8;22.2;15.8;0.4;16.9;1.7
2001;2;Reutershof;24/6/2001;80;11.7;21;16.1;0;21.3;1.3
